"KBA006288","보성주택","대림대흥대주","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25075','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","동산","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103885','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","두류진성타운","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19364','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","밀레니엄궁전(도시형)","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118312','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","삼하","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16796','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","서남","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108107','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","선빌파크타운","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24906','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","신내당","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18895','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA006288","보성주택","아트빌","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107987','KBA006288',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","내당보성","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16794','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","대림대흥대주","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25075','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","동산","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103885','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","두류진성타운","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19364','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","밀레니엄궁전(도시형)","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118312','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","삼하","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16796','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","서남","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108107','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","선빌파크타운","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24906','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","신내당","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18895','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA011067","삼화","아트빌","두류동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107987','KBA011067',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","D대운팔레스","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117984','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","그린맨션2차","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4170','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","대동","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107221','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","대영","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16797','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","로얄캐슬","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('111593','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","목화미르하이츠","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104966','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","본동디오빌","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107098','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","송이(가동)","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100001','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","송이(나동)","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101028','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","신영","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11966','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","앤타레스빌","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107218','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","유림","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104627','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","장목아트빌","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107970','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","정오드림타운","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('111870','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","창현아이빌","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106168','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","청림팔레스","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103206','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","청원","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13896','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","트윈빌라트","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110660','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","한성하우젠트","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110886','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","한솔테크노","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104444','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA001959","그린(2차)","화정리치빌","본동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107815','KBA001959',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","구마","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19077','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","굿모닝","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113863','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","그린아트빌","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105819','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","대아","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25040','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","대영","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106981','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","대일","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106237','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","도담도담채","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117327','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","로얄센트로","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24852','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","본리","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108215','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","본리(665)","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107867','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","본리드림뷰","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102656','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","본리메트로파크","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110148','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","성당보성","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4183','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","세신하이빌","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107403','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","영생","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102951','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","우성","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107487','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","칠보","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117384','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","퀸즈드림","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117219','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","태양","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104727','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","태양골든타운","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104420','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","트윈아크로파트","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105281','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA002247","보성","파크하임","본리동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('119463','KBA002247',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","다우드림캐슬","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112306','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","백조2차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11115','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","백조3차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11253','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","상인동방,현대","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4209','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","상인성지한서","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4224','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","상인영남화성타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4215','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","상인월성타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109961','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","상인화성파크드림","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26037','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","세정드림타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17580','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","신세계타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118110','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA001700","상인화성타운","예그린","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114682','KBA001700',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","다우드림캐슬","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112306','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","백조2차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11115','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","백조3차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11253','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","상인동방,현대","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4209','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","상인성지한서","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4224','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","상인영남화성타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4215','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","상인월성타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109961','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","상인화성파크드림","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26037','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","세정드림타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17580','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","신세계타운","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118110','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA002826","상인영남타운","예그린","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114682','KBA002826',1000000013,NOW(),1000000013,NOW());"
"KBA003398","상인동방타운","다우드림캐슬","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112306','KBA003398',1000000013,NOW(),1000000013,NOW());"
"KBA003398","상인동방타운","백조2차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11115','KBA003398',1000000013,NOW(),1000000013,NOW());"
"KBA003398","상인동방타운","백조3차","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11253','KBA003398',1000000013,NOW(),1000000013,NOW());"
"KBA003398","상인동방타운","상인동방,현대","상인동","달서구","대구광역시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('4209','KBA003398',1000000013,NOW(),1000000013,NOW());"
