KBA010007,하송2차(주공),하송주공1단지(189-2),,영월읍,영월군,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6854','KBA010007',1000000013,NOW(),1000000013,NOW());"
KBA023120,휴먼시아개운1단지,원주개운휴먼시아1단지,,개운동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102645','KBA023120',1000000013,NOW(),1000000013,NOW());"
KBA022616,원주단관8차청솔,원주단관청솔8차,,관설동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101648','KBA022616',1000000013,NOW(),1000000013,NOW());"
KBA006894,청구(1차 ),구곡청구1단지,,명륜동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6373','KBA006894',1000000013,NOW(),1000000013,NOW());"
KBA023686,원주무실6단지휴먼시아,원주무실휴먼시아6단지,,무실동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102138','KBA023686',1000000013,NOW(),1000000013,NOW());"
KBA009226,태장동동보렉스(7차),"태장동보렉스7,8차",,태장동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6492','KBA009226',1000000013,NOW(),1000000013,NOW());"
KBA013855,태장동동보렉스(8차),"태장동보렉스7,8차",,태장동,원주시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6492','KBA013855',1000000013,NOW(),1000000013,NOW());"
KBA010467,퇴계(4)주공,퇴계주공4단지,,석사동,춘천시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14439','KBA010467',1000000013,NOW(),1000000013,NOW());"
KBA014348,석사동현진에버빌1차,현진에버빌1차,,석사동,춘천시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('12885','KBA014348',1000000013,NOW(),1000000013,NOW());"
KBA008319,퇴계(2)주공,퇴계주공2단지,,퇴계동,춘천시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6625','KBA008319',1000000013,NOW(),1000000013,NOW());"
KBA007258,후평4단지(주공),후평주공4단지,,후평동,춘천시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6731','KBA007258',1000000013,NOW(),1000000013,NOW());"
KBA003562,황지주공,태백황지청솔,,황지동,태백시,강원도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110242','KBA003562',1000000013,NOW(),1000000013,NOW());"
KBA001548,배원청실아파트,배원청실,,웅진동,공주시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('6816','KBA001548',1000000013,NOW(),1000000013,NOW());"
KBA017916,한빛A단지,HB한빛,,송악읍,당진시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26313','KBA017916',1000000013,NOW(),1000000013,NOW());"
KBA017917,한빛B단지,HB한빛,,송악읍,당진시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26313','KBA017917',1000000013,NOW(),1000000013,NOW());"
KBA017910,신평신성미소지움(2차),신평신성미소지움,,신평면,당진시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25708','KBA017910',1000000013,NOW(),1000000013,NOW());"
KBA004558,서산읍내현대(2차),서산읍내현대,,읍내동,서산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7069','KBA004558',1000000013,NOW(),1000000013,NOW());"
KBA008551,서산읍내현대(1차),서산읍내현대,,읍내동,서산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7069','KBA008551',1000000013,NOW(),1000000013,NOW());"
KBA002199,서산삼성(1차),동아1차,,죽성동,서산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15246','KBA002199',1000000013,NOW(),1000000013,NOW());"
KBA002199,서산삼성(1차),죽성삼성,,죽성동,서산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7077','KBA002199',1000000013,NOW(),1000000013,NOW());"
KBA004479,서산삼성(2차),죽성삼성,,죽성동,서산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7077','KBA004479',1000000013,NOW(),1000000013,NOW());"
KBA025499,천산스카이빌(2차),천산스카이빌(389),,서천읍,서천군,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106975','KBA025499',1000000013,NOW(),1000000013,NOW());"
KBA029091,아산테크노밸리5차EGthe1(Ac2),아산테크노밸리5차EG the1(Ac2블럭),,둔포면,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113067','KBA029091',1000000013,NOW(),1000000013,NOW());"
KBA029092,아산테크노밸리5차EGthe1(Ac3),아산테크노밸리5차EG the1(Ac2블럭),,둔포면,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113067','KBA029092',1000000013,NOW(),1000000013,NOW());"
KBA015789,아산배방금호어울림,아산배방3차한성필하우스,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110532','KBA015789',1000000013,NOW(),1000000013,NOW());"
KBA015789,아산배방금호어울림,아산배방금호어울림1단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19089','KBA015789',1000000013,NOW(),1000000013,NOW());"
KBA015789,아산배방금호어울림,아산배방금호어울림2단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19090','KBA015789',1000000013,NOW(),1000000013,NOW());"
KBA016495,아산북수리롯데캐슬,롯데캐슬,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26135','KBA016495',1000000013,NOW(),1000000013,NOW());"
KBA021647,용연마을STXKAN4단지,용연마을STX칸4단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27114','KBA021647',1000000013,NOW(),1000000013,NOW());"
KBA021647,용연마을STXKAN4단지,연화마을STX칸6단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27115','KBA021647',1000000013,NOW(),1000000013,NOW());"
KBA021648,연화마을STXKAN6단지,용연마을STX칸4단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27114','KBA021648',1000000013,NOW(),1000000013,NOW());"
KBA021648,연화마을STXKAN6단지,연화마을STX칸6단지,,배방읍,아산시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27115','KBA021648',1000000013,NOW(),1000000013,NOW());"
KBA005167,까치마을(유익),푸른마을오성,,예산읍,예산군,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107648','KBA005167',1000000013,NOW(),1000000013,NOW());"
KBA005167,까치마을(유익),까치유익,,예산읍,예산군,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13532','KBA005167',1000000013,NOW(),1000000013,NOW());"
KBA014384,구성 아이파크,구성아이파크,,구성동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13466','KBA014384',1000000013,NOW(),1000000013,NOW());"
KBA015407,향목그라비스,구성향목,,구성동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13467','KBA015407',1000000013,NOW(),1000000013,NOW());"
KBA012256,두정3차푸르지오,벨라지오(도시형),,두정동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107943','KBA012256',1000000013,NOW(),1000000013,NOW());"
KBA012256,두정3차푸르지오,천안두정푸르지오3차,,두정동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11180','KBA012256',1000000013,NOW(),1000000013,NOW());"
KBA027715,엘에이치이안,불당이안,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107652','KBA027715',1000000013,NOW(),1000000013,NOW());"
KBA028091,불당풍림아이원(도),천안불당린스트라우스1단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109535','KBA028091',1000000013,NOW(),1000000013,NOW());"
KBA028091,불당풍림아이원(도),천안불당린스트라우스2단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109536','KBA028091',1000000013,NOW(),1000000013,NOW());"
KBA028091,불당풍림아이원(도),천안불당지웰시티푸르지오4블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110692','KBA028091',1000000013,NOW(),1000000013,NOW());"
KBA028091,불당풍림아이원(도),천안불당지웰시티푸르지오5블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110693','KBA028091',1000000013,NOW(),1000000013,NOW());"
KBA028091,불당풍림아이원(도),불당풍림아이원(도시형),,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('111088','KBA028091',1000000013,NOW(),1000000013,NOW());"
KBA028860,천안불당우미린센트럴파크1차,천안불당린스트라우스1단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109535','KBA028860',1000000013,NOW(),1000000013,NOW());"
KBA028860,천안불당우미린센트럴파크1차,천안불당린스트라우스2단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109536','KBA028860',1000000013,NOW(),1000000013,NOW());"
KBA028860,천안불당우미린센트럴파크1차,천안불당지웰시티푸르지오4블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110692','KBA028860',1000000013,NOW(),1000000013,NOW());"
KBA028860,천안불당우미린센트럴파크1차,천안불당지웰시티푸르지오5블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110693','KBA028860',1000000013,NOW(),1000000013,NOW());"
KBA028861,천안불당우미린센트럴파크2차,천안불당린스트라우스1단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109535','KBA028861',1000000013,NOW(),1000000013,NOW());"
KBA028861,천안불당우미린센트럴파크2차,천안불당린스트라우스2단지,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109536','KBA028861',1000000013,NOW(),1000000013,NOW());"
KBA028861,천안불당우미린센트럴파크2차,천안불당지웰시티푸르지오4블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110692','KBA028861',1000000013,NOW(),1000000013,NOW());"
KBA028861,천안불당우미린센트럴파크2차,천안불당지웰시티푸르지오5블록,,불당동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110693','KBA028861',1000000013,NOW(),1000000013,NOW());"
KBA006764,청호포도마을(8차),청호8차,,성거읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11943','KBA006764',1000000013,NOW(),1000000013,NOW());"
KBA018632,부영사랑으로,부영사랑으로3차,,성환읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27368','KBA018632',1000000013,NOW(),1000000013,NOW());"
KBA007679,월봉벽산,"월봉벽산,태영",,쌍용동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7465','KBA007679',1000000013,NOW(),1000000013,NOW());"
KBA012253,현대아이파크홈타운(1단지),현대아이파크홈타운6차1단지,,쌍용동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10126','KBA012253',1000000013,NOW(),1000000013,NOW());"
KBA027949,메가시티1(도),메가시티1(도시형),,안서동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108113','KBA027949',1000000013,NOW(),1000000013,NOW());"
KBA023179,용곡더쉴,동훈더쉴,,용곡동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100031','KBA023179',1000000013,NOW(),1000000013,NOW());"
KBA027445,용곡동일하이빌하이씨티3,용곡동일하이빌하이씨티3단지,,용곡동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107115','KBA027445',1000000013,NOW(),1000000013,NOW());"
KBA027445,용곡동일하이빌하이씨티3,용곡동일하이빌하이씨티4단지,,용곡동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107116','KBA027445',1000000013,NOW(),1000000013,NOW());"
KBA027446,용곡동일하이빌하이씨티4,용곡동일하이빌하이씨티3단지,,용곡동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107115','KBA027446',1000000013,NOW(),1000000013,NOW());"
KBA027446,용곡동일하이빌하이씨티4,용곡동일하이빌하이씨티4단지,,용곡동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107116','KBA027446',1000000013,NOW(),1000000013,NOW());"
KBA016532,직산1차(1단지)세광엔리치타워,아람타워,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103767','KBA016532',1000000013,NOW(),1000000013,NOW());"
KBA016532,직산1차(1단지)세광엔리치타워,직산세광엔리치빌1단지,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19216','KBA016532',1000000013,NOW(),1000000013,NOW());"
KBA016532,직산1차(1단지)세광엔리치타워,직산세광엔리치빌2단지,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19217','KBA016532',1000000013,NOW(),1000000013,NOW());"
KBA016537,직산1차(2단지)세광엔리치타워,아람타워,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103767','KBA016537',1000000013,NOW(),1000000013,NOW());"
KBA016537,직산1차(2단지)세광엔리치타워,직산세광엔리치빌1단지,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19216','KBA016537',1000000013,NOW(),1000000013,NOW());"
KBA016537,직산1차(2단지)세광엔리치타워,직산세광엔리치빌2단지,,직산읍,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19217','KBA016537',1000000013,NOW(),1000000013,NOW());"
KBA004987,"극동(1,2차)",극동2차,,청수동,천안시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102387','KBA004987',1000000013,NOW(),1000000013,NOW());"
KBA016726,계룡대림이-편한세상,계룡대림e-편한세상,,두마면,계룡시,충청남도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26231','KBA016726',1000000013,NOW(),1000000013,NOW());"
KBA023164,지평더웰2,지평더웰II,,영동읍,영동군,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105118','KBA023164',1000000013,NOW(),1000000013,NOW());"
KBA023058,문정주공(2단지),옥천문정주공2단지,,옥천읍,옥천군,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105115','KBA023058',1000000013,NOW(),1000000013,NOW());"
KBA026419,엘에이치이노밸리,LH이노밸리,,맹동면,음성군,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105154','KBA026419',1000000013,NOW(),1000000013,NOW());"
KBA021224,"금호어울림1,2단지",금호어울림1단지,,복대동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26189','KBA021224',1000000013,NOW(),1000000013,NOW());"
KBA021224,"금호어울림1,2단지",금호어울림2단지,,복대동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26190','KBA021224',1000000013,NOW(),1000000013,NOW());"
KBA016808,청주분평1단지뜨란채,청주분평뜨란채1단지,,분평동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23894','KBA016808',1000000013,NOW(),1000000013,NOW());"
KBA008393,"신라(1,2,3동)",현대(150-1),,사창동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116400','KBA008393',1000000013,NOW(),1000000013,NOW());"
KBA022873,목화맨션,삼일맨션,,수곡동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106719','KBA022873',1000000013,NOW(),1000000013,NOW());"
KBA022873,목화맨션,목화맨션(19-4),,수곡동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108160','KBA022873',1000000013,NOW(),1000000013,NOW());"
KBA022873,목화맨션,목화맨션(20-3),,수곡동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113233','KBA022873',1000000013,NOW(),1000000013,NOW());"
KBA020487,"성화누리안1,2차",성화누리안1차,,영운동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105113','KBA020487',1000000013,NOW(),1000000013,NOW());"
KBA020487,"성화누리안1,2차",성화누리안2차,,영운동,청주시,충청북도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105114','KBA020487',1000000013,NOW(),1000000013,NOW());"
