법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311332033,충청북도 청주시 흥덕구 옥산면 남촌리,,14,20140701,,,남촌리,4311332033,4311332033
4311332034,충청북도 청주시 흥덕구 옥산면 소로리,,15,20140701,,,소로리,4311332034,4311332034
4311332035,충청북도 청주시 흥덕구 옥산면 국사리,,16,20140701,,,국사리,4311332035,4311332035
4311400000,충청북도 청주시 청원구,,01,20140701,,,,43114,43114
4311410100,충청북도 청주시 청원구 우암동,,01,20140701,,,우암동,4311410100,4311410100
4311410200,충청북도 청주시 청원구 내덕동,,01,20140701,,,내덕동,4311410200,4311410200
4311410300,충청북도 청주시 청원구 율량동,,01,20140701,,,율량동,4311410300,4311410300
4311410400,충청북도 청주시 청원구 사천동,,01,20140701,,,사천동,4311410400,4311410400
4311410500,충청북도 청주시 청원구 주성동,,01,20140701,,,주성동,4311410500,4311410500
4311410600,충청북도 청주시 청원구 주중동,,01,20140701,,,주중동,4311410600,4311410600
4311410700,충청북도 청주시 청원구 정상동,,01,20140701,,,정상동,4311410700,4311410700
4311410800,충청북도 청주시 청원구 정하동,,01,20140701,,,정하동,4311410800,4311410800
4311410900,충청북도 청주시 청원구 정북동,,01,20140701,,,정북동,4311410900,4311410900
4311411000,충청북도 청주시 청원구 오동동,,01,20140701,,,오동동,4311411000,4311411000
4311411100,충청북도 청주시 청원구 외남동,,01,20140701,,,외남동,4311411100,4311411100
4311411200,충청북도 청주시 청원구 외평동,,01,20140701,,,외평동,4311411200,4311411200
4311411300,충청북도 청주시 청원구 외하동,,01,20140701,,,외하동,4311411300,4311411300
4311425000,충청북도 청주시 청원구 내수읍,,01,20140701,,,내수읍,4311425000,4311425000
4311425021,충청북도 청주시 청원구 내수읍 내수리,,02,20140701,,,내수리,4311425021,4311425021
4311425022,충청북도 청주시 청원구 내수읍 마산리,,03,20140701,,,마산리,4311425022,4311425022
4311425023,충청북도 청주시 청원구 내수읍 풍정리,,04,20140701,,,풍정리,4311425023,4311425023
4311425024,충청북도 청주시 청원구 내수읍 덕암리,,05,20140701,,,덕암리,4311425024,4311425024
4311425025,충청북도 청주시 청원구 내수읍 도원리,,06,20140701,,,도원리,4311425025,4311425025
4311425026,충청북도 청주시 청원구 내수읍 형동리,,07,20140701,,,형동리,4311425026,4311425026
4311425027,충청북도 청주시 청원구 내수읍 세교리,,08,20140701,,,세교리,4311425027,4311425027
4311425028,충청북도 청주시 청원구 내수읍 비상리,,09,20140701,,,비상리,4311425028,4311425028
4311425029,충청북도 청주시 청원구 내수읍 저곡리,,10,20140701,,,저곡리,4311425029,4311425029
4311425030,충청북도 청주시 청원구 내수읍 우산리,,11,20140701,,,우산리,4311425030,4311425030
4311425031,충청북도 청주시 청원구 내수읍 초정리,,12,20140701,,,초정리,4311425031,4311425031
4311425032,충청북도 청주시 청원구 내수읍 비중리,,13,20140701,,,비중리,4311425032,4311425032
4311425033,충청북도 청주시 청원구 내수읍 구성리,,14,20140701,,,구성리,4311425033,4311425033
4311425034,충청북도 청주시 청원구 내수읍 국동리,,15,20140701,,,국동리,4311425034,4311425034
4311425035,충청북도 청주시 청원구 내수읍 묵방리,,16,20140701,,,묵방리,4311425035,4311425035
4311425036,충청북도 청주시 청원구 내수읍 은곡리,,17,20140701,,,은곡리,4311425036,4311425036
4311425037,충청북도 청주시 청원구 내수읍 원통리,,18,20140701,,,원통리,4311425037,4311425037
4311425038,충청북도 청주시 청원구 내수읍 신안리,,19,20140701,,,신안리,4311425038,4311425038
